time	XZ [min env]	FV [max env]	FV [min env]	XZ [max env]
47924.950000	13.960320	-105.266970	-1325.516990	155.358410
47974.950000	13.920430	-103.626650	-1325.288110	155.488040
48024.950000	13.900490	-104.656620	-1325.364400	155.488040
48074.950000	13.970290	-105.190680	-1326.203640	155.527930
48124.950000	13.940380	-104.923650	-1323.838520	155.537900
48174.950000	14.040090	-104.771060	-1326.127340	155.488040
48224.950000	14.030120	-105.648440	-1325.822170	155.378350
48274.950000	14.070010	-105.801030	-1325.822170	155.368380
48324.950000	14.079980	-105.076240	-1324.410720	155.577790
48374.950000	14.089950	-105.152530	-1326.241780	155.577790
48424.950000	13.980260	-105.801030	-1325.516990	155.597730
48474.950000	14.139810	-106.068060	-1325.440690	155.458130
48524.950000	14.239530	-106.602120	-1323.075570	155.577790
48574.950000	14.109890	-104.961800	-1325.173660	155.547870
48624.950000	14.060040	-105.877330	-1324.792190	155.258690
48674.950000	14.149780	-106.335090	-1324.067400	155.268670
48724.950000	14.219580	-105.572150	-1323.647780	155.228780
48774.950000	14.219580	-106.563970	-1324.181840	155.577790
48824.950000	14.109890	-106.411390	-1322.083750	155.238750
48874.950000	14.219580	-105.495860	-1321.435250	155.398300
48924.950000	14.149780	-105.839180	-1324.448870	155.178920
48974.950000	14.339240	-106.068060	-1321.969310	155.278640
49024.950000	14.259470	-104.427740	-1321.969310	155.507990
49074.950000	14.319300	-105.724740	-1320.481570	155.328500
49124.950000	14.289380	-104.809210	-1322.579660	155.418240
49174.950000	14.409040	-106.563970	-1322.732250	155.458130
49224.950000	14.349210	-103.969970	-1323.304460	155.567820
49274.950000	14.279410	-105.305120	-1322.388930	155.468100
49324.950000	14.438960	-104.122560	-1323.190010	155.318520
49374.950000	14.299360	-104.084410	-1323.190010	155.368380
49424.950000	14.359190	-105.381410	-1324.181840	155.567820
49474.950000	14.399070	-104.847350	-1322.045600	155.358410
49524.950000	14.488820	-104.999940	-1322.694100	155.428210
49574.950000	14.518730	-105.419560	-1322.045600	155.418240
49624.950000	14.458900	-103.626650	-1322.350780	155.468100
49674.950000	14.468870	-105.724740	-1321.282660	155.458130
49724.950000	14.668310	-104.084410	-1323.190010	155.478070
49774.950000	14.448930	-104.771060	-1321.053780	155.567820
49824.950000	14.488820	-105.648440	-1320.252690	155.448160
49874.950000	14.488820	-104.008120	-1320.939330	155.298580
49924.950000	14.438960	-105.419560	-1320.519720	155.308550
49974.950000	14.389100	-105.114380	-1322.274480	155.378350
50024.950000	14.578560	-105.648440	-1321.702280	155.498010
50074.950000	14.528700	-105.915470	-1323.075570	155.537900
50124.950000	14.558620	-105.839180	-1321.320810	155.507990
50174.950000	14.508760	-106.182500	-1320.824890	155.428210
50224.950000	14.369160	-104.618470	-1322.770400	155.607700
50274.950000	14.488820	-104.885500	-1322.522896	155.348440
50324.950000	14.428990	-105.114380	-1320.405270	155.288610
50374.950000	14.409040	-105.953620	-1318.035191	155.298580
50424.950000	14.528700	-105.190680	-1315.735600	155.248720
50474.950000	14.389100	-105.266970	-1313.505757	155.228780
50524.950000	14.329270	-106.487680	-1311.344920	155.428210
50574.950000	14.458900	-106.754710	-1309.252347	155.388330
50624.950000	14.528700	-105.457710	-1307.227297	155.318520
50674.950000	14.409040	-106.449530	-1305.269029	155.228780
50724.950000	14.428990	-105.152530	-1303.376801	155.228780
50774.950000	14.508760	-106.831000	-1301.549873	155.418240
50824.950000	14.508760	-105.572150	-1299.787502	155.398300
50874.950000	14.678280	-107.174330	-1298.088948	155.418240
50924.950000	14.598510	-105.801030	-1296.453469	155.368380
50974.950000	14.558620	-106.716560	-1294.880324	155.438180
51024.950000	14.399070	-106.945450	-1293.368771	155.458130
51074.950000	14.448930	-105.534000	-1291.918070	155.188890
51124.950000	14.369160	-106.754710	-1290.527478	155.378350
51174.950000	14.399070	-107.632090	-1289.196254	155.298580
51224.950000	14.478850	-107.441360	-1287.923658	155.338470
51274.950000	14.658340	-108.051710	-1286.708948	155.358410
51324.950000	14.428990	-106.525830	-1285.551382	155.318520
51374.950000	14.488820	-105.381410	-1284.450219	155.109120
51424.950000	14.618450	-103.855530	-1283.404718	155.178920
51474.950000	14.648360	-106.602120	-1282.414138	155.258690
51524.950000	14.478850	-105.381410	-1281.477736	155.178920
51574.950000	14.498790	-106.945450	-1280.594773	155.059260
51624.950000	14.688250	-107.670240	-1279.764506	155.358410
51674.950000	14.678280	-106.831000	-1278.986194	155.168950
51724.950000	14.658340	-106.678420	-1278.259095	155.198860
51774.950000	14.538680	-106.640270	-1277.582469	155.129060
51824.950000	14.748080	-106.640270	-1276.955575	155.318520
51874.950000	14.817880	-106.106210	-1276.377670	155.268670
51924.950000	14.758050	-107.593950	-1275.848013	155.218810
51974.950000	14.588530	-105.686590	-1275.365864	155.278640
52024.950000	14.508760	-107.021740	-1274.930480	155.119090
52074.950000	14.538680	-106.525830	-1274.541121	155.318520
52124.950000	14.399070	-107.059890	-1274.197045	155.158980
52174.950000	14.478850	-107.517650	-1273.897510	155.099150
52224.950000	14.648360	-107.632090	-1273.641776	154.969520
52274.950000	14.648360	-105.686590	-1273.429101	155.188890
52324.950000	14.488820	-106.335090	-1273.258744	155.178920
52374.950000	14.558620	-107.479510	-1273.129963	155.029350
52424.950000	14.668310	-106.792860	-1273.042018	155.139030
52474.950000	14.668310	-107.746540	-1272.994166	155.238750
52524.950000	14.508760	-105.877330	-1272.985666	155.129060
52574.950000	14.678280	-107.174330	-1273.015778	155.158980
52624.950000	14.698220	-107.212480	-1273.083759	155.129060
52674.950000	14.847800	-107.059890	-1273.188869	155.158980
52724.950000	14.758050	-106.716560	-1273.330366	155.178920
52774.950000	14.668310	-106.602120	-1273.507508	155.089180
52824.950000	14.907630	-106.487680	-1273.719555	155.139030
52874.950000	14.778000	-108.051710	-1273.965765	155.168950
52924.950000	14.688250	-106.602120	-1274.245396	155.158980
52974.950000	14.618450	-107.670240	-1274.557709	155.119090
53024.950000	14.768020	-105.915470	-1274.901960	155.099150
53074.950000	14.738110	-105.915470	-1275.277408	155.178920
53124.950000	14.787970	-107.593950	-1275.683314	155.149010
53174.950000	14.827850	-107.593950	-1276.118934	155.129060
53224.950000	14.708190	-108.204300	-1276.583528	154.979490
53274.950000	14.927570	-108.318740	-1277.076354	154.989460
53324.950000	14.877710	-107.212480	-1277.596672	155.079200
53374.950000	14.857770	-108.013570	-1278.143739	155.198860
53424.950000	14.837830	-108.166150	-1278.716814	155.109120
53474.950000	14.897660	-108.089860	-1279.315156	155.268670
53524.950000	15.057200	-108.128010	-1279.938025	155.168950
53574.950000	14.977430	-108.547620	-1280.584677	155.139030
53624.950000	15.107060	-107.288770	-1281.254373	155.248720
53674.950000	14.977430	-108.318740	-1281.946370	155.059260
53724.950000	15.117030	-108.318740	-1282.659928	155.178920
53774.950000	15.057200	-105.495860	-1283.394304	155.069230
53824.950000	15.017310	-106.716560	-1284.148758	155.049290
53874.950000	14.927570	-108.852800	-1284.922549	155.019370
53924.950000	15.107060	-107.365060	-1285.714935	155.198860
53974.950000	14.927570	-107.899120	-1286.525174	154.859830
54024.950000	15.097090	-107.784680	-1287.352526	155.009400
54074.950000	14.987400	-108.585770	-1288.196248	154.949570
54124.950000	15.047230	-107.136180	-1289.055601	155.019370
54174.950000	15.037260	-108.280590	-1289.929841	155.039320
54224.950000	15.067170	-107.746540	-1290.818229	154.949570
54274.950000	15.087120	-108.433180	-1291.720022	154.839890
54324.950000	15.117030	-108.433180	-1292.634480	155.129060
54374.950000	15.316460	-107.975420	-1293.560861	154.859830
54424.950000	15.216750	-107.937270	-1294.498423	154.989460
54474.950000	15.296520	-108.395040	-1295.446426	155.129060
54524.950000	15.296520	-107.860980	-1296.404127	155.089180
54574.950000	15.396240	-108.776510	-1297.370786	155.109120
54624.950000	15.136970	-107.860980	-1298.345662	155.079200
54674.950000	15.276580	-107.670240	-1299.328013	155.089180
54724.950000	15.436120	-107.784680	-1300.317097	155.139030
54774.950000	15.316460	-108.204300	-1301.312173	155.049290
54824.950000	15.326440	-108.852800	-1302.312501	155.218810
54874.950000	15.246660	-107.899120	-1303.317338	155.029350
54924.950000	15.266610	-108.433180	-1304.325943	154.959540
54974.950000	15.186830	-107.517650	-1305.337576	155.198860
55024.950000	15.386270	-107.441360	-1306.351494	154.989460
55074.950000	15.505930	-106.754710	-1307.366956	155.029350
55124.950000	15.266610	-107.059890	-1308.383221	155.049290
55174.950000	15.316460	-107.975420	-1309.399548	154.790030
55224.950000	15.346380	-107.441360	-1310.415195	155.029350
55274.950000	15.236690	-108.395040	-1311.429421	154.929630
55324.950000	15.286550	-107.326920	-1312.441485	155.019370
55374.950000	15.436120	-107.212480	-1313.450645	155.109120
55424.950000	15.196800	-107.136180	-1314.456160	154.939600
55474.950000	15.386270	-108.890950	-1315.457289	155.029350
55524.950000	15.386270	-107.365060	-1316.453290	154.889740
55574.950000	15.565760	-108.242450	-1317.443421	155.119090
55624.950000	15.316460	-109.196130	-1318.426943	155.089180
55674.950000	15.176860	-109.844630	-1319.403112	155.089180
55724.950000	15.476010	-107.746540	-1320.371189	154.969520
55774.950000	15.466040	-108.051710	-1321.330431	154.899720
55824.950000	15.466040	-109.692040	-1322.280098	155.009400
55874.950000	15.426150	-107.326920	-1323.219447	154.859830
55924.950000	15.396240	-108.471330	-1324.147738	154.849860
55974.950000	15.436120	-108.547620	-1325.064229	154.999430
56024.950000	15.236690	-108.356890	-1325.968179	154.869800
56074.950000	15.316460	-108.547620	-1326.858847	154.780060
56124.950000	15.296520	-109.043540	-1327.735491	154.879770
56174.950000	15.236690	-109.615740	-1328.597370	155.099150
56224.950000	15.256630	-110.264250	-1329.443742	154.879770
56274.950000	15.426150	-107.098030	-1330.273867	155.149010
56324.950000	15.306490	-108.547620	-1331.087002	155.089180
56374.950000	15.386270	-109.119830	-1331.882408	155.149010
56424.950000	15.535840	-109.005390	-1332.659341	155.168950
56474.950000	15.376290	-107.250620	-1333.417061	155.049290
56524.950000	15.615610	-109.501300	-1334.154827	154.949570
56574.950000	15.456070	-108.623920	-1334.871897	154.939600
56624.950000	15.286550	-108.356890	-1335.567530	154.999430
56674.950000	15.466040	-109.959070	-1336.240985	155.029350
56724.950000	15.466040	-108.738360	-1336.891519	154.650420
56774.950000	15.326440	-107.403210	-1337.518393	154.839890
56824.950000	15.436120	-107.937270	-1338.120864	154.780060
56874.950000	15.396240	-109.653890	-1338.698192	154.770080
56924.950000	15.406210	-108.089860	-1339.249634	154.819940
56974.950000	15.416180	-108.776510	-1339.774450	154.899720
57024.950000	15.525870	-106.869150	-1340.271898	154.889740
57074.950000	15.456070	-108.585770	-1340.741237	155.149010
57124.950000	15.436120	-107.632090	-1341.181725	154.969520
57174.950000	15.466040	-108.738360	-1341.592622	155.149010
57224.950000	15.426150	-110.226100	-1341.973185	155.019370
57274.950000	15.446100	-109.272420	-1342.322674	155.129060
57324.950000	15.715330	-108.700210	-1342.640347	155.178920
57374.950000	15.446100	-108.967240	-1342.925464	155.109120
57424.950000	15.695390	-107.822830	-1343.177281	155.119090
57474.950000	15.495950	-108.967240	-1343.395059	155.168950
57524.950000	15.515900	-108.204300	-1343.578056	154.929630
57574.950000	15.545810	-106.106210	-1343.725530	154.839890
57624.950000	15.635560	-109.043540	-1343.836740	155.059260
57674.950000	15.485980	-108.509480	-1343.910945	155.009400
57724.950000	15.476010	-109.119830	-1343.947404	155.019370
57774.950000	15.476010	-108.471330	-1343.945375	154.969520
57824.950000	15.645530	-109.425010	-1343.904116	154.760110
57874.950000	15.495950	-108.356890	-1343.822888	154.809970
57924.950000	15.426150	-107.975420	-1343.700947	155.069230
57974.950000	15.605640	-109.157980	-1343.537553	154.919660
58024.950000	15.625590	-108.738360	-1343.331965	154.899720
58074.950000	15.705360	-109.730190	-1343.083441	155.129060
58124.950000	15.545810	-108.013570	-1342.791239	155.079200
58174.950000	15.456070	-109.425010	-1342.454620	155.019370
58224.950000	12.644060	-107.899120	-1342.072840	155.019370
58274.950000	15.655500	-109.348710	-1341.645659	155.149010
58324.950000	15.705360	-107.937270	-1341.174831	154.829910
58374.950000	15.725300	-108.128010	-1340.662613	154.959540
58424.950000	15.775160	-108.318740	-1340.111259	155.019370
58474.950000	15.934710	-110.607570	-1339.523024	154.650420
58524.950000	15.695390	-109.157980	-1338.900164	154.819940
58574.950000	15.735270	-109.997220	-1338.244933	154.829910
58624.950000	15.625590	-110.340540	-1337.559588	154.710250
58674.950000	15.894820	-109.730190	-1336.846382	154.929630
58724.950000	15.815050	-107.937270	-1336.107572	154.889740
58774.950000	15.615610	-109.730190	-1335.345412	154.999430
58824.950000	15.825020	-109.730190	-1334.562157	154.859830
58874.950000	15.685420	-107.975420	-1333.760063	154.720230
58924.950000	15.685420	-109.692040	-1332.941385	154.710250
58974.950000	15.675440	-110.569420	-1332.108378	154.899720
59024.950000	15.745250	-110.569420	-1331.263297	154.879770
59074.950000	15.725300	-109.196130	-1330.408397	154.869800
59124.950000	15.735270	-110.073510	-1329.545933	154.929630
59174.950000	16.064340	-108.623920	-1328.678161	154.849860
59224.950000	15.795100	-110.340540	-1327.807335	154.849860
59274.950000	16.004510	-109.005390	-1326.935712	154.959540
59324.950000	15.834990	-109.730190	-1326.065545	154.700280
59374.950000	15.964620	-109.577600	-1325.199090	154.650420
59424.950000	15.555780	-109.463160	-1324.338603	154.809970
59474.950000	15.974590	-110.416830	-1323.486338	154.909690
59524.950000	15.934710	-109.463160	-1322.644550	154.819940
59574.950000	15.775160	-109.539450	-1321.815496	154.889740
59624.950000	15.844960	-110.302390	-1321.001429	154.670370
59674.950000	15.844960	-110.683860	-1320.204605	154.800000
59724.950000	15.954650	-111.065330	-1319.427279	154.680340
59774.950000	15.944680	-111.256070	-1318.671707	154.770080
59824.950000	15.844960	-109.920920	-1317.940142	154.740170
59874.950000	15.815050	-109.425010	-1317.234842	154.610540
59924.950000	16.034420	-109.539450	-1316.558060	154.790030
59974.950000	15.904790	-111.179780	-1315.912053	154.879770
60024.950000	15.884850	-110.302390	-1315.299074	154.670370
60074.950000	15.994540	-109.425010	-1314.721379	154.809970
60124.950000	16.124170	-109.692040	-1314.181224	154.919660
60174.950000	16.044400	-109.692040	-1313.680863	154.670370
60224.950000	16.104230	-109.272420	-1313.222552	154.919660
60274.950000	16.203940	-109.539450	-1312.808546	154.610540
60324.950000	16.124170	-109.806480	-1312.441100	154.959540
60374.950000	16.124170	-109.348710	-1312.122469	154.979490
60424.950000	15.994540	-108.623920	-1311.854908	154.959540
60474.950000	16.114200	-107.746540	-1311.640672	154.929630
60524.950000	16.104230	-110.149800	-1311.482017	154.999430
60574.950000	16.124170	-108.013570	-1311.381198	154.780060
60624.950000	16.034420	-109.768330	-1311.340469	154.949570
60674.950000	16.044400	-107.746540	-1311.362086	154.809970
60724.950000	16.044400	-108.585770	-1311.448305	154.879770
60774.950000	16.124170	-107.822830	-1311.601380	154.919660
60824.950000	15.984570	-108.814650	-1311.823566	155.019370
60874.950000	16.134140	-108.013570	-1312.117119	154.889740
60924.950000	16.064340	-109.272420	-1312.484294	155.029350
60974.950000	15.974590	-109.119830	-1312.927345	155.009400
61024.950000	15.964620	-109.119830	-1313.448529	155.089180
61074.950000	16.094250	-108.776510	-1314.050099	154.959540
61124.950000	15.964620	-109.959070	-1314.734312	155.049290
61174.950000	16.213910	-107.441360	-1315.503423	155.188890
61224.950000	16.253800	-109.196130	-1316.359686	154.780060
61274.950000	16.054370	-109.081680	-1317.305357	155.039320
61324.950000	16.154080	-109.692040	-1318.342691	154.869800
61374.950000	16.233860	-109.234270	-1319.473943	154.999430
61424.950000	16.084280	-109.119830	-1320.701368	155.069230
61474.950000	16.044400	-108.890950	-1322.027221	154.919660
61524.950000	15.874880	-110.035360	-1323.453758	154.919660
61574.950000	15.964620	-108.395040	-1324.983234	155.039320
61624.950000	16.243830	-108.471330	-1326.617904	155.258690
61674.950000	16.174030	-108.585770	-1328.360022	155.069230
61724.950000	16.283720	-109.539450	-1330.211845	154.800000
61774.950000	16.203940	-109.157980	-1332.175627	154.839890
61824.950000	16.094250	-108.433180	-1334.253623	154.859830
61874.950000	16.174030	-109.463160	-1336.448089	155.168950
61924.950000	15.884850	-109.386860	-1338.761280	154.899720
61974.950000	12.853470	-108.242450	-1341.195450	154.929630
62024.950000	12.843490	-120.678410	-1342.988370	153.334160
62074.950000	12.644060	-121.326910	-1342.492460	153.354110
62124.950000	12.773690	-121.326910	-1342.759490	153.234450
62174.950000	12.693920	-120.182500	-1341.004720	153.074900
62224.950000	12.873410	-119.991760	-1343.713160	153.114790
62274.950000	12.893350	-120.106200	-1341.576930	153.084870
62324.950000	12.514430	-120.983590	-1342.721340	153.064930
62374.950000	12.893350	-122.509470	-1342.378020	153.154680
62424.950000	12.673980	-121.975410	-1343.217250	152.955240
62474.950000	12.773690	-120.106200	-1342.416160	153.184590
62524.950000	12.574260	-121.708380	-1342.339870	153.154680
62574.950000	12.703890	-121.403200	-1341.653220	153.134730
62624.950000	12.634090	-121.975410	-1342.683190	153.094850
62674.950000	12.504460	-121.632090	-1343.865750	153.274340
62724.950000	12.584230	-121.555790	-1342.339870	152.985160
62774.950000	12.644060	-121.441350	-1342.416160	153.214510
62824.950000	12.683950	-121.593940	-1343.446130	153.154680
62874.950000	12.763720	-121.212470	-1342.339870	153.234450
62924.950000	12.753750	-120.983590	-1342.454310	153.134730
62974.950000	12.564290	-122.929090	-1343.980190	153.114790
63024.950000	12.893350	-122.318730	-1341.653220	153.064930
63074.950000	12.733810	-123.005380	-1343.522430	153.124760
63124.950000	12.853470	-119.686580	-1341.538780	153.234450
63174.950000	12.973130	-122.242440	-1341.004720	152.995130
63224.950000	12.634090	-122.433180	-1340.813980	153.104820
63274.950000	12.693920	-121.937260	-1341.996540	152.905380
63324.950000	12.624120	-122.128000	-1341.042870	153.035020
63374.950000	12.843490	-122.356880	-1341.004720	153.154680
63424.950000	12.624120	-121.098030	-1341.653220	153.094850
63474.950000	12.753750	-121.860970	-1342.873930	153.084870
63524.950000	12.733810	-120.869140	-1341.042870	152.885440
63574.950000	12.843490	-121.632090	-1341.882100	153.044990
63624.950000	12.883380	-120.907290	-1341.538780	152.925330
63674.950000	12.564290	-121.860970	-1345.582370	153.244420
63724.950000	12.604170	-122.662060	-1342.797630	153.094850
63774.950000	12.624120	-121.822820	-1343.064660	152.995130
63824.950000	12.773690	-121.365060	-1343.293550	153.054960
63874.950000	12.783660	-121.059880	-1343.865750	153.314220
63924.950000	12.943210	-121.479500	-1345.048310	153.294280
63974.950000	12.883380	-120.907290	-1343.980190	153.274340
64024.950000	12.943210	-121.212470	-1343.675020	153.194560
64074.950000	12.993070	-121.746530	-1342.759490	153.244420
64124.950000	13.062870	-121.403200	-1343.331690	152.945270
64174.950000	12.893350	-121.822820	-1340.356220	153.204530
64224.950000	12.833520	-122.776500	-1340.508810	152.915360
64274.950000	12.853470	-120.678410	-1340.241780	153.074900
64324.950000	12.923270	-121.860970	-1340.737690	153.164650
64374.950000	12.843490	-122.051700	-1339.822160	153.184590
64424.950000	12.883380	-121.479500	-1340.012890	153.134730
64474.950000	12.853470	-120.792850	-1340.203630	153.174620
64524.950000	12.883380	-122.204290	-1339.021070	152.975190
64574.950000	12.863440	-121.059880	-1337.266300	153.114790
64624.950000	12.973130	-122.280590	-1339.440690	153.234450
64674.950000	13.013010	-121.670230	-1337.151860	153.025040
64724.950000	12.933240	-122.585760	-1339.021070	152.975190
64774.950000	13.032960	-122.013560	-1337.495180	152.965210
64824.950000	12.993070	-122.204290	-1339.173660	153.214510
64874.950000	12.983100	-121.288760	-1338.563300	153.044990
64924.950000	12.943210	-122.547620	-1340.165480	153.264360
64974.950000	13.042930	-122.242440	-1337.075570	153.074900
65024.950000	13.152620	-122.166150	-1339.135510	153.194560
65074.950000	13.142640	-119.648440	-1338.105540	153.174620
65124.950000	13.072840	-120.983590	-1338.067390	153.114790
65174.950000	13.242360	-121.326910	-1337.762210	153.084870
65224.950000	13.013010	-120.945440	-1337.075570	152.935300
65274.950000	13.302190	-121.136170	-1338.448860	153.064930
65324.950000	13.052900	-122.967240	-1338.944770	153.084870
65374.950000	13.232390	-121.632090	-1338.067390	153.064930
65424.950000	13.172560	-121.555790	-1337.457040	153.254390
65474.950000	13.072840	-120.525820	-1338.982920	153.104820
65524.950000	13.062870	-121.632090	-1337.495180	153.184590
65574.950000	13.052900	-120.602110	-1337.495180	153.154680
65624.950000	13.242360	-121.403200	-1338.487010	153.274340
65674.950000	13.292220	-119.724730	-1337.838510	153.274340
65724.950000	13.032960	-122.471320	-1337.724070	152.845550
65774.950000	13.162590	-120.792850	-1337.952950	153.184590
65824.950000	13.232390	-120.411380	-1337.952950	153.154680
65874.950000	13.252330	-120.563970	-1337.762210	153.114790
65924.950000	13.371990	-121.403200	-1336.427060	153.294280
65974.950000	13.272280	-120.449530	-1339.173660	153.224480
66024.950000	13.142640	-121.098030	-1336.732240	153.234450
66074.950000	13.441790	-121.136170	-1337.266300	153.204530
66124.950000	13.431820	-121.098030	-1336.274480	153.054960
66174.950000	13.381960	-122.356880	-1335.740420	153.134730
66224.950000	13.152620	-120.373230	-1336.999270	153.064930
66274.950000	13.332100	-122.089850	-1335.969300	153.234450
66324.950000	13.262300	-119.762880	-1335.969300	153.064930
66374.950000	13.431820	-122.395030	-1337.266300	152.945270
66424.950000	13.332100	-120.907290	-1336.732240	153.174620
66474.950000	13.272280	-121.784670	-1337.647770	153.064930
66524.950000	13.162590	-110.302390	-1336.503360	154.839890
66574.950000	16.802240	-110.912750	-1334.623386	154.690310
66624.950000	16.732440	-110.683860	-1332.695258	154.780060
66674.950000	16.652670	-109.577600	-1330.722279	154.660400
66724.950000	16.562920	-110.607570	-1328.707751	154.680340
66774.950000	16.702520	-111.561250	-1326.654980	154.690310
66824.950000	16.612780	-110.111660	-1324.567267	154.660400
66874.950000	16.742410	-110.645720	-1322.447916	154.710250
66924.950000	16.592840	-110.989040	-1320.300231	154.760110
66974.950000	16.802240	-112.247900	-1318.127514	154.600570
67024.950000	16.911930	-109.539450	-1315.933070	154.809970
67074.950000	16.782300	-111.332360	-1313.720200	154.979490
67124.950000	16.732440	-110.187950	-1311.492209	154.770080
67174.950000	16.941840	-110.035360	-1309.252400	154.800000
67224.950000	16.872040	-110.836450	-1307.004077	154.720230
67274.950000	16.911930	-112.247900	-1304.750541	154.700280
67324.950000	16.852100	-110.035360	-1302.495098	154.680340
67374.950000	16.732440	-110.722010	-1300.241049	154.680340
67424.950000	16.852100	-108.738360	-1297.991699	154.800000
67474.950000	16.941840	-111.065330	-1295.750350	154.710250
67524.950000	16.872040	-112.057160	-1293.520306	154.610540
67574.950000	17.041560	-110.569420	-1291.304870	154.670370
67624.950000	16.872040	-110.454980	-1289.107346	154.630480
67674.950000	16.792270	-109.348710	-1286.931037	154.849860
67724.950000	16.832160	-111.141630	-1284.779246	154.600570
67774.950000	16.882010	-111.523100	-1282.655276	154.819940
67824.950000	16.872040	-110.912750	-1280.562430	154.590590
67874.950000	16.852100	-111.027190	-1278.504013	154.610540
67924.950000	16.832160	-110.187950	-1276.483327	154.710250
67974.950000	16.802240	-110.912750	-1274.503675	154.859830
68024.950000	16.792270	-110.340540	-1272.568362	154.630480
68074.950000	17.051530	-110.722010	-1270.680689	154.780060
68124.950000	17.081450	-111.141630	-1268.843961	154.630480
68174.950000	16.842130	-110.569420	-1267.061480	154.730200
68224.950000	17.151250	-109.577600	-1265.336551	154.590590
68274.950000	16.911930	-109.615740	-1263.672475	154.590590
68324.950000	17.181160	-109.157980	-1262.072558	154.470930
68374.950000	16.971760	-112.019010	-1260.540101	154.790030
68424.950000	17.061500	-111.713840	-1259.078408	154.680340
68474.950000	17.061500	-110.645720	-1257.690783	154.690310
68524.950000	16.891990	-111.751980	-1256.380529	154.630480
68574.950000	16.981730	-111.599390	-1255.150948	154.750140
68624.950000	17.031590	-111.675690	-1254.005345	154.580620
68674.950000	16.971760	-111.103480	-1252.947023	154.650420
68724.950000	16.832160	-112.171600	-1251.979284	154.620510
68774.950000	16.991700	-112.743810	-1251.105433	154.570650
68824.950000	16.971760	-112.553070	-1250.328772	154.570650
68874.950000	16.961790	-110.836450	-1249.652605	154.690310
68924.950000	16.991700	-111.332360	-1249.080235	154.780060
68974.950000	17.031590	-112.324190	-1248.614965	154.660400
69024.950000	17.071480	-110.378690	-1248.260100	154.660400
69074.950000	17.021620	-112.514930	-1248.018941	154.750140
69124.950000	17.141280	-111.370510	-1247.894792	154.710250
69174.950000	17.071480	-110.798300	-1247.890957	154.630480
69224.950000	17.191140	-111.828280	-1248.010739	154.670370
69274.950000	16.931870	-111.294220	-1248.257440	154.730200
69324.950000	17.071480	-111.942720	-1248.634366	154.490880
69374.950000	17.151250	-112.896400	-1249.144818	154.550710
69424.950000	16.921900	-113.506750	-1249.792100	154.441020
69474.950000	16.862070	-110.187950	-1250.579515	154.590590
69524.950000	17.041560	-111.027190	-1251.510367	154.500850
69574.950000	17.031590	-111.713840	-1252.587959	154.520790
69624.950000	17.031590	-112.858250	-1253.815594	154.490880
69662.300000	17.121330	-113.163430	-1254.832515	154.351270
69699.650000	17.031590	-111.675690	-1255.936381	154.540740
69749.650000	16.981730	-111.217920	-1257.552616	154.500850
69799.650000	17.041560	-113.392310	-1259.330436	154.361250
69849.650000	17.171190	-113.392310	-1261.273145	154.470930
69899.650000	17.001670	-112.286040	-1263.384044	154.460960
69949.650000	17.051530	-113.697490	-1265.666439	154.560680
69999.650000	17.260940	-113.621190	-1268.123631	154.281470
70049.650000	17.161220	-113.087130	-1270.758925	154.361250
70099.650000	17.111360	-112.781950	-1273.575624	154.670370
70149.650000	17.011650	-114.193400	-1276.577030	154.381190
70199.650000	17.071480	-112.514930	-1279.766448	154.321360
70249.650000	17.131310	-113.583040	-1283.147180	154.291440
70299.650000	17.011650	-111.828280	-1286.722530	154.450990
70349.650000	16.971760	-113.583040	-1290.495801	154.381190
70399.650000	17.051530	-111.751980	-1294.470297	154.361250
70449.650000	17.151250	-113.430460	-1298.649320	154.381190
70499.650000	17.111360	-112.095310	-1303.036174	154.540740
70549.650000	17.151250	-113.888220	-1307.634163	154.550710
70599.650000	17.191140	-112.591220	-1312.446589	154.311390
70649.650000	17.141280	-113.430460	-1317.476755	154.381190
70699.650000	17.221050	-113.392310	-1322.727966	154.391160
70749.650000	17.041560	-112.171600	-1328.203525	154.560680
70799.650000	17.560090	-113.354160	-1333.906734	154.201700
70849.650000	17.131310	-113.125280	-1339.840897	154.371220
70899.650000	17.111360	-113.583040	-1346.009318	154.151840
70949.650000	17.181160	-113.964520	-1352.415299	154.351270
70999.650000	17.081450	-112.781950	-1359.062144	154.221640
71049.650000	17.171190	-112.019010	-1365.953156	154.101980
71099.650000	17.171190	-113.468600	-1373.091639	154.490880
71149.650000	17.061500	-113.735630	-1380.480895	154.331330
71199.650000	17.171190	-113.430460	-1388.124229	154.460960
71249.650000	17.131310	-113.239720	-1396.024943	154.411100
71299.650000	17.191140	-113.010840	-1404.186341	154.460960
71349.650000	16.004510	-107.503123	-1412.611725	155.361963
71399.650000	6.840560	-96.226222	-1421.304400	157.090787
71449.650000	6.192400	-80.318760	-1422.219930	159.406900
71499.650000	8.505820	-65.708410	-1396.089160	161.510920
71549.650000	8.994430	-65.517680	-1383.729490	161.760210
71599.650000	9.273640	-61.855550	-1384.645020	162.218910
71649.650000	8.954550	-64.068080	-1387.048290	162.019480
71699.650000	9.144010	-63.762910	-1387.544200	162.039420
71749.650000	9.054260	-64.182530	-1386.476080	162.069340
71799.650000	9.213810	-63.228850	-1385.789440	161.879870
71849.650000	8.924630	-65.174350	-1383.882080	162.049390
71899.650000	8.864800	-62.732940	-1384.721320	161.939700
